run_date,run_id,label,title,company,location,url,date_posted
2026-08-19,2026-08-19T05:31:48,data_analyst,Junior Data Analyst,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5813132470?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=7D746362DFCEBE759D09A6FC1D0E5AE2A5D80C09,2026-07-24T03:21:34Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Junior Data Analyst,,South Africa,https://www.adzuna.co.za/land/ad/5769956016?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=84287CE317368A3F275844FDCF9EE828195DD072,2026-06-20T03:13:25Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5817843724?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=BD229EA2A5D63EF4E9BF562D5EF2947E3E76C3B3,2026-07-28T03:13:12Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Midrand, North Johannesburg",https://www.adzuna.co.za/land/ad/5802017254?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=A42E904061A0487D3CBEC4EEEB0C3A48F892B651,2026-07-16T03:01:05Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/land/ad/5841096452?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=A229547168B94EACBFD6F25332949E8FC3CA37AE,2026-08-14T03:42:29Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/land/ad/5790428646?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=86A0225CE641D3E015B12CE797E734D876FE1680,2026-07-07T02:52:02Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Midrand, North Johannesburg",https://www.adzuna.co.za/land/ad/5827189604?se=XOwpQMeX8RG_yaSmB0dnHA&utm_medium=api&utm_source=cc1e0023&v=253C21E52473AFAD271D6C66FAF8CC726F5D95D2,2026-08-04T03:14:50Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Hire Resolve,"Centurion, Tshwane",https://www.adzuna.co.za/details/5489460673?utm_medium=api&utm_source=cc1e0023,2025-11-10T16:53:16Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5488501647?utm_medium=api&utm_source=cc1e0023,2025-11-09T16:52:29Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Hire Resolve,"Pretoria, Tshwane",https://www.adzuna.co.za/details/5467260102?utm_medium=api&utm_source=cc1e0023,2025-10-28T06:52:54Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Unifi,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/details/5822927802?utm_medium=api&utm_source=cc1e0023,2026-08-01T01:19:49Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Hire Resolve,"Sandton, North Johannesburg",https://www.adzuna.co.za/details/5488501673?utm_medium=api&utm_source=cc1e0023,2025-11-09T16:52:31Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,RPO Recruitment,"Germiston, Ekurhuleni",https://www.adzuna.co.za/details/5446461711?utm_medium=api&utm_source=cc1e0023,2025-10-14T06:40:58Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Rohlig-Grindrod,"Sandton, North Johannesburg",https://www.adzuna.co.za/details/5786094591?utm_medium=api&utm_source=cc1e0023,2026-07-03T00:53:53Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Hire Resolve,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5458732509?utm_medium=api&utm_source=cc1e0023,2025-10-22T06:50:06Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Huzzle,South Africa,https://www.adzuna.co.za/details/5729387567?utm_medium=api&utm_source=cc1e0023,2026-05-14T18:13:45Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Parvana,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5827034112?utm_medium=api&utm_source=cc1e0023,2026-08-04T00:32:16Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Parvana,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5819192837?utm_medium=api&utm_source=cc1e0023,2026-07-29T04:20:05Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Smith Garb and Associates CC,"Midrand, North Johannesburg",https://www.adzuna.co.za/details/5800680419?utm_medium=api&utm_source=cc1e0023,2026-07-15T05:30:52Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5300995948?utm_medium=api&utm_source=cc1e0023,2025-07-13T21:35:35Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5285531124?utm_medium=api&utm_source=cc1e0023,2025-07-04T19:19:14Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Clockwork,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5713928245?utm_medium=api&utm_source=cc1e0023,2026-04-29T23:36:52Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Communicate Ct,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5823538452?utm_medium=api&utm_source=cc1e0023,2026-08-01T10:09:37Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5828586441?utm_medium=api&utm_source=cc1e0023,2026-08-05T03:28:46Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Bo-Kaap, Cape Town City Centre",https://www.adzuna.co.za/details/5832772765?utm_medium=api&utm_source=cc1e0023,2026-08-08T03:22:55Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Job Crystal,South Africa,https://www.adzuna.co.za/details/5828692893?utm_medium=api&utm_source=cc1e0023,2026-08-05T05:46:29Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Job Crystal,South Africa,https://www.adzuna.co.za/details/5830172875?utm_medium=api&utm_source=cc1e0023,2026-08-06T10:01:13Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Jean-Mari Hellig Consult,"Bellville, Cape Town City Centre",https://www.adzuna.co.za/details/5768091128?utm_medium=api&utm_source=cc1e0023,2026-06-18T15:40:10Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,Network IT,"North Johannesburg, Johannesburg",https://www.adzuna.co.za/details/5840006379?utm_medium=api&utm_source=cc1e0023,2026-08-13T10:02:03Z
2026-08-19,2026-08-19T05:31:48,data_analyst,Data Analyst,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5330162627?utm_medium=api&utm_source=cc1e0023,2025-07-31T21:40:12Z
2026-08-19,2026-08-19T05:31:48,data_engineer,DATA ENGINEER,,"Bryanston, North Johannesburg",https://www.adzuna.co.za/land/ad/5820539249?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=9360A4BC7FBD40F610A33A7099A27832975AD4E8,2026-07-30T03:23:42Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5804071589?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=240CDAFBB5FB20BC25781A2C9D95F192F449177A,2026-07-17T03:05:53Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5828564505?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=988CF0EAFF617F321ED3A490034AC4CBD7DF7931,2026-08-05T03:23:49Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,,"Centurion, Tshwane",https://www.adzuna.co.za/land/ad/5841096416?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=63310281F665C3F2A5054B4E4736204C7486355B,2026-08-14T03:42:28Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,,South Africa,https://www.adzuna.co.za/land/ad/5814749940?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=CC595BA627E59A5DB4B965247DD809DF2EC7CDD4,2026-07-25T03:17:54Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Cloud Data Engineer,,"Sandton, North Johannesburg",https://www.adzuna.co.za/land/ad/5805529464?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=A691A084468EDACC92AC160C73F1BBFF01710446,2026-07-18T02:59:09Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Senior Data Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5823122420?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=003482C57D5573BEF5D8977C128FA69418A8582A,2026-08-01T03:13:48Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Senior Data Engineer,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5839161867?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=92672AFA612F1A96022C230EB9D3F6D1779F2100,2026-08-13T03:26:12Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer - Contract - Hybrid,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5810193620?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=4FCC82CAA49291008F1C33A8F7865DB1FD8DC790,2026-07-22T03:21:12Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer Graduate Programme,,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5841096503?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=71FABA896CF38B8586F1A7FD40DF446A4F49F98B,2026-08-14T03:42:33Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer (Advanced) 0659,,"Menlyn, Pretoria",https://www.adzuna.co.za/land/ad/5841096335?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=93824DA22C74680E9A8E6EE672B3ECAF856A357C,2026-08-14T03:42:26Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Senior Data Engineer-06 Months Contract,,"Johannesburg, Gauteng",https://www.adzuna.co.za/land/ad/5837525636?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=6064DB7B8C4967B18C60EF8E1740DF6439268AE7,2026-08-12T03:25:29Z
2026-08-19,2026-08-19T05:31:48,data_engineer,AI Data Engineer,PST.AG,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/land/ad/5788771672?se=qubSgMeX8RGhteErNNB1ww&utm_medium=api&utm_source=cc1e0023&v=1138355B850E477A0EEED3E350B32567CAE70406,2026-07-05T06:46:33Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Prescient,"Cape Town City Centre, Cape Town Region",https://www.adzuna.co.za/details/5801920558?utm_medium=api&utm_source=cc1e0023,2026-07-16T01:23:56Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Salt,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5814277861?utm_medium=api&utm_source=cc1e0023,2026-07-24T22:57:01Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5771135904?utm_medium=api&utm_source=cc1e0023,2026-06-21T00:39:53Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Dis-Chem Life,"Sandton, North Johannesburg",https://www.adzuna.co.za/details/5474030851?utm_medium=api&utm_source=cc1e0023,2025-11-01T06:53:20Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Parvana,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5839269248?utm_medium=api&utm_source=cc1e0023,2026-08-13T04:30:54Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,OUTsurance,"Centurion, Tshwane",https://www.adzuna.co.za/details/5804908660?utm_medium=api&utm_source=cc1e0023,2026-07-17T15:28:05Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Hire Resolve,"Sandton, North Johannesburg",https://www.adzuna.co.za/details/5821693294?utm_medium=api&utm_source=cc1e0023,2026-07-31T01:19:30Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5808570360?utm_medium=api&utm_source=cc1e0023,2026-07-21T01:27:19Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Unifi,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/details/5791515549?utm_medium=api&utm_source=cc1e0023,2026-07-08T01:03:04Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Araxi Group,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5817724941?utm_medium=api&utm_source=cc1e0023,2026-07-28T01:18:41Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Huzzle,South Africa,https://www.adzuna.co.za/details/5773417281?utm_medium=api&utm_source=cc1e0023,2026-06-23T12:04:26Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5488501594?utm_medium=api&utm_source=cc1e0023,2025-11-09T16:52:26Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Hire Resolve,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5472104338?utm_medium=api&utm_source=cc1e0023,2025-10-31T06:54:42Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Ten Group,"Cape Town Region, Western Cape",https://www.adzuna.co.za/details/5799965308?utm_medium=api&utm_source=cc1e0023,2026-07-14T15:03:31Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,Capitec Bank,"Stellenbosch, Cape Winelands",https://www.adzuna.co.za/details/5841483328?utm_medium=api&utm_source=cc1e0023,2026-08-14T10:03:18Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,,"Kensington, East Johannesburg",https://www.adzuna.co.za/details/5814758542?utm_medium=api&utm_source=cc1e0023,2026-07-25T03:20:48Z
2026-08-19,2026-08-19T05:31:48,data_engineer,Data Engineer,ExecutivePlacements.com,"Johannesburg, Gauteng",https://www.adzuna.co.za/details/5805516968?utm_medium=api&utm_source=cc1e0023,2026-07-18T02:53:00Z
